DateTime,EpisodeId,ReactionTime,TimeOnTask,JoystickAxisX,JoystickAxisY,DragValue,PlatformAngleSourceX,PlatformAngleSourceY,PlatformAngleSourceZ,BallVelocitySourceX,BallVelocitySourceY,BallVelocitySourceZ,BallPositionSourceX,BallPositionSourceY,BallPositionSourceZ,BallVelocityTargetX,BallVelocityTargetY,BallVelocityTargetZ,BallPositionTargetX,BallPositionTargetY,BallPositionTargetZ
03.05.2023 16:21:29,11,201.5783,1527.8284,0,0,0.018181818,0,0,0,-0.3752316,-0.23710385,-1.09664822,-1.26129913,1.75532794,0.9584141,-0.3081176,9.98E-07,-0.4908409,-1.23278189,1.5000006,-1.37263346
03.05.2023 16:21:29,11,33.9992,469.9934,0.688030362,0.19715488,0.018181818,0,0,0,-0.30573082,0.038355365,-0.2551905,-1.38009739,1.75061643,-1.5553453,-0.353301346,0,-1.09950745,-1.43529129,1.50000012,0.431139946
03.05.2023 16:21:29,11,43.0657,1527.236,-0.7053344,-0.157188863,0.018181818,0,0,0,0.6559002,-0.041183278,-0.738409162,-1.18332767,1.64828384,-0.8044944,-0.300237417,-5.22E-07,-0.25117138,-1.840766,1.50000083,-1.940614
03.05.2023 16:21:29,11,21.9826,2312.6982,-0.490106225,-0.115979381,0.018181818,0,0,0,0.9348887,-0.64763093,1.28118813,-1.40050936,1.62285542,-0.320740223,0.6396326,0,-0.7201274,0.29559803,1.50000024,-2.47091532
03.05.2023 16:21:29,11,39.5172,930.9109,-0.4317337,0.585059762,0.018181818,0,0,0,-0.164608672,0.07104707,-0.3504193,0.421610832,2.15065432,-3.04741955,0.925160348,-1.79E-06,1.26790738,-0.507115364,1.50000012,0.9036231
03.05.2023 16:21:29,11,33.9938,326.9198,0.416255116,-0.845123947,0.018181818,0,0,0,0.7637917,-0.04560803,1.45546365,-0.215809822,1.398256,1.36073542,-0.163594007,-3.253895,-0.3482593,0.365825653,1.57574034,-3.166173
03.05.2023 16:21:29,11,114.6803,338.668,0,0,0.018181818,0,0,0,0.746354759,1.43E-06,1.42227793,1.189188,1.50000072,4.038101,0.126352951,2.98E-08,0.155388936,0.4373436,1.49999976,-3.386786
03.05.2023 16:21:29,12,1115.7826,583.4295,0,0,0.016666668,0,0,0,0.040067915,0,0.124902532,0.736058235,1.5,1.4312005,-0.290214866,0,0.3149851,-0.15008688,1.5,1.410799
03.05.2023 16:21:29,12,31.5173,3020.5721,0.742045164,-0.670349956,0.016666668,0,0,0,0.07683109,0.024396002,-0.201223835,-0.202587128,1.35117948,1.28441238,0.03871008,0,0.120441906,0.856328964,1.5,1.80391455
03.05.2023 16:21:29,12,40.297,855.7323,0.3416764,-0.449170083,0.016666668,0,0,0,-0.153780669,-0.030502632,-0.190969959,0.966567039,1.718298,1.70554161,0.07546627,0,-0.1997025,-0.138908386,1.5,1.11584234
03.05.2023 16:21:29,12,33.0099,625.0177,-0.360856056,0.3988409,0.016666668,0,0,0,0.314400077,-0.5435471,-0.488114238,-0.011103153,1.53343153,0.882352352,-0.153384849,0,-0.188899651,0.868248,1.5,1.58406973
03.05.2023 16:21:29,12,115.5977,1527.0997,0,0,0.016666668,0,0,0,-0.881550968,-0.016378656,-0.764017,-0.186459541,1.59523761,1.04208136,0.322366655,0,-0.483146966,0.482897758,1.5,0.141401768
03.05.2023 16:21:29,12,117.0445,3770.5724,0,0,0.016666668,0,0,0,-0.3722906,0.05686325,-0.2648284,-0.348948479,1.61580038,0.152452469,-0.8443722,0,-0.7316695,-3.45062447,1.5,-1.7864213
03.05.2023 16:21:29,13,31.9999,15608.1133,-0.498834252,-0.101267152,0.015384615,0,0,0,-0.938316643,-3.072669,-0.5539468,-4.89631844,0.8922381,-2.57723045,0.7123383,0.222793058,0.9294529,1.04249191,1.55663562,-0.164615154
03.05.2023 16:21:29,14,589.0237,1123.887,0,0,0.015384615,0,0,0,-1.08282924,-0.3966725,-0.4869665,0.8235812,1.81079507,-0.009285927,-0.9225692,-13.719656,-0.5446502,-5.91961956,-8.46652,-3.18135142
03.05.2023 16:21:29,14,29.0014,1254.4484,0.1745816,0.192958564,0.014285714,0,0,0,-0.388155282,0,-0.222493574,0.488715649,1.49999976,1.1953063,-1.1549921,-0.462876439,-0.8255971,-0.115056992,1.48191166,0.714170933
03.05.2023 16:21:29,14,116.0165,617.2079,0,0,0.014285714,0,0,0,-0.812253356,0.170299113,-0.430589229,-0.7664161,1.62204921,0.326451778,-0.385681748,0,-0.2209775,0.24115324,1.49999988,1.05338907
03.05.2023 16:21:29,14,46.4425,1532.0924,-0.008915623,-0.001891197,0.014285714,0,0,0,-0.147254914,0.015652329,0.04467583,-0.3600278,1.61110234,0.899739265,-0.8050387,-4.02E-07,-0.422959924,-1.99857521,1.50000083,-0.321805477
03.05.2023 16:21:29,14,517.9343,1117.023,-0.15294221,0.136257619,0.014285714,0,0,0,-0.21946089,-0.80164057,-0.8796113,-2.65566921,2.31375217,-1.26959133,-0.146049231,0,0.044201203,-0.5244608,1.50000012,0.9494419
03.05.2023 16:21:29,14,49.0068,1130.0421,0.195699662,0.153548941,0.014285714,0,0,0,-0.327845782,-0.05455558,-0.14370361,-0.7251711,1.60449314,0.980978,-0.222006157,1.67E-06,-0.8756913,-2.90380335,1.50000024,-2.25368571
03.05.2023 16:21:29,14,34.9976,1138.8302,-0.751453638,-0.427622825,0.014285714,0,0,0,0.796745837,-4.56088543,0.120708428,-2.08672285,2.040871,-2.27874422,-0.325965464,0,-0.1423999,-1.10532665,1.50000024,0.814926147
03.05.2023 16:21:29,14,316.3398,2076.3545,0,0,0.014285714,0,0,0,0.4140448,-1.620749,-0.758862257,-1.468812,1.46289968,-0.08134651,0.7988709,1.46E-06,0.123190105,-0.409832954,1.49999988,-2.021052
03.05.2023 16:21:29,14,114.6123,2295.6283,0,0,0.014285714,0,0,0,-0.017840527,-0.015537128,0.372596979,-0.007555485,1.54308736,-0.970583439,0.40442422,0,-0.7433098,-0.5357928,1.49999988,-1.79549456
03.05.2023 16:21:29,14,25.7008,523.57,0.908067763,0.418823063,0.014285714,0,0,0,0.08713539,-0.0518052,-0.9673042,-0.385436058,1.36190259,-2.22324753,-0.018670032,-3.73E-07,0.370984077,-0.017101765,1.49999917,-0.777217865
